committee,seqId,daon,decentruth,seenfeed,deepthought
2.621418219s,359,2.900145585s,8.850392994s,6.036243489s,563.1742629449936s
2.536772105s,360,2.758579962s,9.74295727s,6.664615076s,651.1533060416075s
3.0049972s,361,2.545207988s,8.953831939s,6.048483673s,678.1693858405125s
2.948355915s,362,2.431714699s,8.512085817s,6.44471695s,581.8962179631025s
2.582067289s,363,2.810175483s,9.037894033s,6.387260068s,677.9892931693691s
2.537842552s,364,2.443861164s,7.959120702s,6.783050394s,567.0520809509708s
2.906066892s,365,3.16677292s,9.684916323s,6.115068303s,570.8006529624623s
2.52011047s,366,2.567827308s,10.363903654s,5.979363235s,504.0955440639376s
2.519405575s,367,2.623966318s,8.787970902s,5.449130117s,619.0856264358604s
2.778575599s,368,2.890393732s,8.716946469s,5.923968472s,606.3910092626146s
2.959980125s,369,2.530935924s,8.823345547s,6.659616815s,670.5833179113271s
2.665533338s,370,2.436135066s,9.027753422s,6.240100971s,640.9474545573833s
2.845454503s,371,2.473278189s,10.310921506s,6.576893799s,673.7425857938536s
2.762768597s,372,2.775201206s,9.564106307s,6.310408023s,503.81760544197357s
2.642037558s,373,2.531635072s,8.510628432s,6.508576423s,648.1398057566073s
2.99669692s,374,3.187785357s,9.597099568s,6.78418955s,657.8103215153537s
2.471473262s,375,2.473285248s,8.694262613s,6.394153611s,586.1464867560013s
3.126647642s,376,2.885523251s,8.921984275s,6.122779322s,618.395968232045s
2.276810784s,377,2.967673102s,9.286880988s,6.116103057s,667.7495724870557s
2.996653206s,378,3.043056683s,9.511032912s,5.841469513s,634.2295484376538s
2.642687476s,379,2.765282632s,8.335391797s,6.570167565s,580.5231793862007s
2.606389654s,380,2.749812724s,9.138578452s,6.581236111s,507.0699712273661s
3.015018572s,381,2.992440365s,8.985132556s,6.23187894s,503.5237442078809s
2.39767964s,382,2.958116535s,9.203599319s,6.990947611s,529.9494919560128s
2.364531083s,383,2.327275766s,9.944162458s,6.033458694s,612.1701389824735s
2.585316473s,384,2.776419291s,9.976541498s,6.769836007s,544.9163163652108s
2.38538948s,385,2.835996419s,8.493222689s,6.342263927s,563.9484135982345s
2.738479479s,386,2.538212365s,8.151620609s,6.525574129s,577.9118708479923s
2.551424301s,387,2.52562303s,9.076853221s,6.046710986s,604.3173978714292s
2.559720549s,388,2.465718195s,9.321393006s,6.475925133s,665.1295676843818s
3.007198008s,389,2.510127321s,9.895337996s,6.193156234s,645.8806740129751s
2.900669101s,390,2.583437413s,9.993047711s,6.510093146s,550.490884120171s
3.027216858s,391,3.07339079s,9.998201196s,6.553790605s,597.7152817099293s
2.466519438s,392,2.555452995s,8.842449845s,6.88680712s,617.0758388134193s
2.453206249s,393,2.551034206s,8.833154266s,6.712731203s,534.0414692939743s
2.343417467s,394,2.609450095s,9.604466589s,6.014271809s,664.6951460324358s
2.320606441s,395,2.705922803s,8.843597912s,5.744452654s,507.09545987868756s
2.486620922s,396,3.278403747s,8.558554728s,6.066732202s,618.0589093337213s
2.564308997s,397,2.362189265s,8.81654849s,6.81856063s,534.7614140989459s
2.878369196s,398,2.667173343s,8.68171753s,6.424036717s,590.460655080144s
2.874655728s,399,2.546631191s,9.50104938s,6.093011917s,644.8392572410277s
2.638449198s,400,2.788093297s,8.49661532s,6.478016014s,527.7012129100901s
2.632129562s,401,2.736181863s,9.603916958s,6.260158694s,628.0971389126323s
2.500212257s,402,2.493504946s,9.425731282s,6.100060504s,587.0924088377789s
2.858635538s,403,3.118119237s,9.240112035s,6.453036874s,526.7234673047809s
3.185607894s,404,2.619013178s,8.392327609s,6.398828263s,576.2192776742501s
2.707078886s,405,2.26174196s,8.736408903s,6.245892636s,509.6611261061983s
2.228826549s,406,2.210892857s,9.802802124s,6.026707032s,504.0249092480606s
2.708408525s,407,2.391286469s,9.567029927s,6.303511563s,666.3763989073019s
2.878535349s,408,2.189032927s,8.924638329s,6.825571365s,610.9969532069762s
2.197982795s,409,2.944698924s,8.471332727s,6.047521941s,510.6066658184706s
2.355434564s,410,2.785976602s,8.388950251s,5.541240499s,581.3560978535307s
2.741630539s,411,2.684318937s,9.496120174s,6.274924675s,517.8632350256577s
2.584162366s,412,2.933355898s,8.961018019s,6.604170788s,631.375459312136s
2.6750087s,413,2.505802305s,8.727630411s,6.305799679s,579.4754794049467s
3.002868337s,414,2.3569373s,8.977516886s,5.992246105s,582.9412697947737s
2.595092293s,415,2.277335104s,9.356132041s,5.847450189s,623.0192366725644s
2.804816617s,416,3.03672368s,9.882168696s,6.095035825s,562.9033354162733s
3.000164777s,417,2.614167959s,8.292410041s,6.300215883s,626.1837175422401s
2.481297463s,418,3.039998252s,8.58008905s,6.423326098s,555.4743602348108s
2.423529579s,419,2.713044367s,8.85537142s,6.751730012s,527.6180515613345s
3.11146464s,420,2.168134591s,9.452702766s,5.698518458s,561.3078321900572s
2.420006379s,421,2.380767038s,10.07250865s,6.166145733s,520.6711551402483s
2.856563225s,422,2.218879138s,8.727697532s,6.811904727s,513.8755646378573s
2.110602602s,423,2.991795523s,9.232277945s,5.44580834s,584.0139760253413s
3.074844837s,424,2.781953138s,9.122818776s,5.442495573s,669.1711466859922s
2.947596996s,425,2.724604556s,9.526837493s,6.364681447s,631.8517096612503s
2.594643203s,426,2.813793417s,9.489263865s,6.511590048s,614.2886810494541s
2.412692948s,427,2.415930669s,9.397177166s,5.82983898s,593.6597494797743s
2.61462767s,428,2.656922875s,9.433942791s,6.055227159s,546.0416397237431s
2.159051737s,429,2.624699795s,9.087589838s,6.225732598s,634.8953194119692s
2.510252632s,430,2.665787117s,8.89126977s,7.01593034s,557.6969749867965s
2.495707153s,431,3.065308041s,9.119892641s,5.596689504s,535.6487003696561s
2.572869757s,432,2.633636052s,9.508639825s,5.752321233s,649.2519612864075s
2.757535505s,433,2.672564737s,8.895069395s,5.613258061s,550.7494246723786s
2.417719713s,434,2.337447778s,8.991176301s,6.150783533s,642.2797199673224s
2.467940694s,435,2.555878362s,8.896128491s,6.118350968s,553.359339280255s
2.814841549s,436,2.697212128s,8.947137449s,6.148609026s,647.5039456797077s
2.674999317s,437,2.615760439s,9.681836464s,6.687606155s,569.9906551440164s
2.70963734s,438,2.403872267s,9.706220878s,6.426955834s,673.5031468839753s
2.676635309s,439,2.791522609s,8.920777073s,6.105582153s,543.5746668382315s
2.529624894s,440,3.224160951s,9.474387527s,6.080465926s,516.7707995076959s
2.768519205s,441,2.510196321s,8.097154447s,6.298577036s,572.7226876948424s
2.481511094s,442,2.792039646s,8.655499492s,6.498501991s,523.837403816007s
2.671984004s,443,2.886444927s,8.979861815s,6.417746028s,660.0795224304197s
2.650343356s,444,2.436166862s,8.839524923s,6.491853553s,530.3914339867833s
2.626379989s,445,2.610171221s,8.798188904s,7.010632703s,559.1648227325336s
3.209393689s,446,2.563647726s,9.003306604s,6.714507411s,512.6816466131861s
2.485862534s,447,2.73001598s,8.421843013s,5.800472959s,576.6653049540477s
3.122523134s,448,2.6178233s,10.227670647s,5.772623557s,665.3335260677798s
3.160659029s,449,2.664481088s,8.047714287s,7.072964s,575.9750281677564s
2.632651252s,450,2.886345736s,9.133536423s,5.847036679s,510.05991313344185s
3.032257202s,451,2.689284166s,8.696208857s,6.234109643s,520.6152133899803s
3.216084151s,452,2.926477908s,8.693908745s,6.845001475s,562.0930576748109s
2.859525269s,453,2.066684461s,9.782632333s,6.129178857s,617.23465676368s
2.73732057s,454,2.533200316s,8.227075583s,6.986309114s,529.137656387104s
2.149819787s,455,2.300491657s,9.74783197s,5.999847944s,649.944874517311s
2.955754706s,456,2.568537869s,8.767248967s,6.487247934s,503.2471305040293s
2.663868135s,457,2.82764886s,9.275114079s,5.996444928s,584.3419453767219s
2.737288905s,458,2.747616954s,8.318463506s,7.166295661s,594.753720947519s
2.795418973s,459,2.343535746s,8.794858964s,6.569849589s,580.1877698074948s
2.494780527s,460,2.322552191s,8.148360904s,6.077695719s,654.7971659228286s
2.658342326s,461,2.435743616s,9.545064834s,6.614348934s,654.9862542599565s
2.415503718s,462,2.679678382s,7.896273848s,5.51691705s,506.8709764983524s
2.880790472s,463,2.97174984s,9.243135828s,6.489419273s,621.3136724931866s
2.841848791s,464,2.582535409s,9.523721774s,7.042858245s,528.0236237358569s
2.70656349s,465,2.392158491s,10.621099649s,6.393940267s,613.7770053856174s
2.671351132s,466,2.320463794s,9.301334084s,6.182594241s,577.7179185128277s
2.536710625s,467,2.318257448s,9.631459522s,6.604333025s,563.3929547964457s
2.736995017s,468,2.688780765s,9.29340062s,6.338811873s,601.3954220912663s
2.689661198s,469,3.014938749s,9.940022904s,6.331058881s,544.9341850702905s
2.545129611s,470,3.172154334s,9.822575458s,5.927465627s,564.78574809214s
2.393616387s,471,2.680636385s,9.224221436s,5.455361404s,535.8595373866773s
3.162269794s,472,3.004260043s,8.886097412s,6.576817383s,552.2465473609868s
2.313808348s,473,3.157995998s,9.167984383s,6.344758768s,543.2662729446336s
2.629121744s,474,2.596126482s,10.40391906s,6.218974717s,561.2377890549174s
2.456937642s,475,2.354787254s,8.584750811s,6.600985874s,560.020032195945s
2.472804315s,476,2.637762783s,9.763294831s,6.059393367s,543.9574080350311s
2.731935486s,477,2.314112478s,10.050246052s,5.929692488s,550.9070415447538s
2.283997918s,478,2.575359572s,8.871524875s,6.405869823s,638.54709505994s
2.471388273s,479,2.309727626s,8.690288579s,6.566847406s,646.4675508646553s
2.269805006s,480,2.616903909s,10.072442292s,6.187986377s,625.7345341389819s
2.368159132s,481,2.649905705s,8.360517688s,7.120893909s,616.3214321438016s
2.802512345s,482,2.934575495s,9.520888914s,5.948039025s,609.0911332018051s
2.160745809s,483,2.34476596s,8.080403532s,6.396913036s,624.7438760673006s
2.61896784s,484,2.407791357s,8.448358346s,6.562666596s,545.8130971342644s
2.47489888s,485,2.472074654s,9.138552018s,7.009933253s,622.6629682176124s
2.654787174s,486,2.429079847s,8.697339089s,6.399089503s,648.3463393221338s
3.067642124s,487,2.631079668s,9.323501668s,6.24501847s,595.2791657171786s
2.436668171s,488,2.348086221s,10.087749097s,7.065345945s,657.0951454517046s
2.699610059s,489,2.176110014s,8.219735472s,6.354693498s,628.3708151947912s
2.675190129s,490,2.722340064s,8.976737266s,5.450111791s,527.0696731716594s
2.776162732s,491,2.663549046s,8.518052771s,6.634989305s,634.9176559505021s
2.478085695s,492,3.011093264s,9.868857289s,6.745693688s,609.5519791384635s
2.520206256s,493,2.771085332s,8.103431928s,6.4207248s,587.7662986884651s
2.602542097s,494,2.585466118s,9.029751999s,6.087278777s,661.4809870157724s
2.765751922s,495,2.812952473s,10.034185714s,6.095013988s,572.0617260603545s
2.694260355s,496,2.809622589s,8.668182179s,6.933583263s,622.7262347117369s
3.001063978s,497,2.782893391s,8.805365632s,6.303405022s,580.4941253895887s
3.00559784s,498,2.844296676s,9.198969699s,6.687786416s,676.0355081267224s
2.948962159s,499,2.566847354s,9.452166046s,6.660330297s,629.2256571668592s
2.714641297s,500,3.19760486s,9.190070381s,6.395322514s,664.8166598309924s
2.524817649s,501,2.284349471s,9.814843136s,6.670620101s,653.0087251139494s
2.367933689s,502,2.489571546s,9.436189393s,5.672607188s,642.801104332668s
3.056513364s,503,2.839338914s,9.312182193s,6.274300242s,596.815617392739s
2.350094065s,504,2.642203264s,8.744761083s,6.610699872s,527.2950313680549s
2.467075068s,505,2.265435963s,9.414022938s,6.049366409s,615.7577918441569s
2.929612886s,506,2.481680054s,8.994678554s,6.887069277s,632.7920820085967s
2.617206573s,507,2.676256425s,9.067956379s,7.189528036s,511.3252817008805s
2.823876206s,508,2.565703917s,9.438494642s,5.857107375s,592.64719968221s
2.68856448s,509,2.32186337s,8.642571769s,6.250871493s,529.881764730681s
3.295245159s,510,2.790056518s,9.857528974s,6.548757714s,561.8639110873968s
3.078473037s,511,2.429172471s,9.188036431s,6.079289617s,539.7619828981732s
2.843553999s,512,2.951591461s,9.303461054s,6.297887442s,522.2149494386257s
2.225756394s,513,2.879779483s,9.582908392s,6.346395668s,555.2138512828764s
2.685437986s,514,2.464551762s,8.977321473s,6.18204619s,641.9526773986306s
3.013348337s,515,2.671089965s,8.667566708s,6.836992567s,638.2035499200209s
2.946655443s,516,2.962809098s,8.287070857s,6.752309369s,502.65360700156464s
2.471461755s,517,2.637065228s,9.189110412s,5.932880277s,569.998397710374s
2.759855319s,518,2.805350915s,9.674755382s,6.171534163s,597.2451018232263s
2.840753807s,519,2.735725461s,9.364552726s,5.901110262s,500.45856036561383s
2.436685868s,520,2.28886279s,9.35322945s,5.939578513s,537.782360876176s
2.766609721s,521,2.323769068s,9.49213096s,6.597662322s,610.247353428223s
2.511274559s,522,2.715556837s,9.05150371s,6.450048856s,655.5873140620625s
2.554242907s,523,2.672606301s,9.259427902s,6.145296713s,621.8397711365731s
2.717973516s,524,2.743231951s,8.599510139s,6.435664486s,642.6350016361964s
2.827328972s,525,2.330389s,8.988498369s,6.334853415s,659.4034696892454s
2.607396386s,526,2.284998996s,8.25039947s,6.904149588s,672.5352659591792s
2.625248879s,527,2.817221843s,9.383702341s,5.888357653s,678.8991256930149s
2.139273447s,528,2.72883792s,8.762604759s,6.629655801s,525.3146871028997s
3.000222892s,529,2.980781821s,10.538327559s,6.75062707s,552.7154006732854s
2.413900102s,530,3.214551989s,8.655455631s,5.803258259s,580.0032276770521s
2.687153391s,531,2.480234326s,9.544388464s,6.195151851s,650.8159551726026s
2.331895799s,532,2.644243886s,9.262683066s,6.899649501s,679.616588906614s
2.214447419s,533,2.535702873s,9.031477463s,6.256137682s,594.5549515383022s
2.680484205s,534,2.714457485s,9.393769437s,6.715587594s,532.7392014296497s
2.458978639s,535,2.616973585s,9.122269299s,6.821651121s,532.2819653593477s
2.45817825s,536,2.65409922s,8.2880418s,6.41812471s,568.2180256054513s
2.899372965s,537,2.779714789s,9.910086521s,6.263871468s,592.9009616447872s
2.900801229s,538,2.457902472s,9.57459224s,6.131856528s,519.4903633885613s
2.564240601s,539,2.927061741s,9.002441484s,6.266095981s,603.1443286532927s
2.676052484s,540,2.237118717s,9.243760831s,6.45634804s,649.7470416397382s
2.773289271s,541,2.464419449s,9.430130057s,6.749356169s,528.2840261401735s
2.169335299s,542,2.910448481s,9.247886006s,6.429151347s,550.9087610872884s
2.263673218s,543,3.150470579s,8.713616099s,5.960754893s,656.425292423242s
2.748206653s,544,2.736541585s,7.927390872s,6.589904161s,537.9813503173541s
2.320604016s,545,2.985501619s,9.569859854s,5.625020246s,600.9412928738177s
2.456602096s,546,2.66284313s,9.17398739s,6.27847473s,676.9792742207558s
3.20539485s,547,2.527487907s,8.158325289s,6.059091558s,678.1190235675439s
2.384877502s,548,2.870155616s,8.987428309s,6.864026163s,603.8150921260922s
2.58762598s,549,2.813972949s,9.433568065s,6.290780597s,520.7155369344491s
2.530085548s,550,2.795100867s,7.991889308s,6.402585912s,626.2095153523082s
2.77674908s,551,2.564133917s,8.903521952s,6.690061933s,648.445898609298s
2.862020849s,552,2.528434761s,9.99767853s,5.918206018s,655.9782648732864s
2.869132311s,553,2.507621452s,9.524281264s,6.353446914s,612.5429864855896s
2.836691335s,554,2.585083385s,8.327845599s,7.250174172s,614.1928805117345s
2.360196642s,555,2.369125749s,9.745926761s,6.26667908s,647.8435315070442s
2.437117947s,556,2.38554983s,8.709825101s,6.487211284s,571.0792969034236s
2.458211538s,557,2.366826414s,8.870806207s,6.609140287s,524.9630494851208s
2.731223844s,558,2.86963372s,9.773775412s,5.947168801s,571.0933020072515s
2.719200497s,559,2.395668874s,9.03663954s,6.70237069s,655.4550114919848s
2.829873861s,560,2.524638649s,9.589884496s,6.852738856s,637.6701669449192s
2.621994498s,561,2.272259064s,8.454724407s,6.40701348s,651.249539897045s
3.085806797s,562,2.207410068s,9.066623977s,5.392597682s,600.9750057323771s
2.522953163s,563,2.290216484s,8.412485348s,5.250974847s,556.3725080297279s
2.596618403s,564,2.879765315s,8.379876956s,6.762033841s,547.1316880339845s
2.524210536s,565,2.190860102s,8.33129331s,6.483818137s,534.8759888853501s
2.416542426s,566,3.325698717s,8.795555018s,5.974456951s,668.4718471587487s
2.384914285s,567,3.009777548s,9.049553418s,6.647161656s,650.8238468954582s
2.586583853s,568,2.564708532s,8.767547393s,6.212958048s,550.9845700587892s
2.699512696s,569,2.870895197s,10.825667891s,7.066478293s,626.8114572956638s
2.957755415s,570,2.454455202s,8.92436213s,6.734356536s,506.04314278555785s
2.463222951s,571,2.399655259s,9.495596763s,5.882593399s,514.9442788107942s
2.258005204s,572,2.446072125s,8.559561547s,6.633458946s,667.6863121027967s
2.663898265s,573,2.498501413s,8.606966357s,6.375453508s,599.0961006240943s
2.692350622s,574,2.347398557s,9.463110882s,6.685727337s,660.000825228375s
2.722666103s,575,2.726715885s,8.024097775s,6.795015365s,506.12095667957044s
2.763826447s,576,2.644048465s,9.360177322s,6.04086724s,611.6671129111811s
2.589791459s,577,2.969411932s,8.835670389s,6.199402535s,514.7469731850497s
3.106999554s,578,2.162697382s,8.363450859s,6.515029703s,679.844571624737s
2.345315815s,579,2.602404385s,8.635667438s,6.312773147s,514.3889097579315s
2.944875258s,580,2.76358777s,9.565515702s,6.549094227s,535.0851527220178s
2.952565609s,581,2.965163768s,10.132417613s,6.456232883s,638.20208667967s
2.99898686s,582,2.941694351s,9.874949065s,6.166822719s,570.8899146092858s
2.485231864s,583,2.684188196s,9.357094779s,6.074567673s,678.3281595415182s
2.640467871s,584,2.625195618s,9.794014021s,6.193658158s,595.965199542012s
2.919896779s,585,2.871539837s,8.663874849s,6.292738031s,633.3244881420854s
2.68363023s,586,2.603093196s,9.292524997s,6.310861186s,555.428514691666s
3.183269323s,587,2.461053207s,8.914654148s,6.869570731s,617.6864018771738s
2.804800195s,588,2.730978428s,9.746258052s,6.732508839s,562.1531660116622s
2.355697294s,589,2.436649132s,8.680583091s,5.985503522s,598.7035037410952s
2.790955912s,590,2.24994187s,9.246938501s,6.715879788s,536.2540022162738s
2.420273667s,591,2.605711129s,9.181213435s,6.164192903s,521.1191400257537s
2.486072295s,592,2.759032718s,8.983707448s,6.349259246s,535.0500663195157s
2.72146376s,593,2.825412247s,9.689805872s,6.893336002s,566.1337992644073s
2.395527894s,594,2.534145495s,9.057879547s,6.650488554s,609.4846215098428s
3.05481002s,595,2.595631121s,9.898461048s,6.616147s,597.7049472791074s
2.594288111s,596,2.25302133s,8.989236648s,6.444432066s,635.0869506327599s
2.230558237s,597,2.678520809s,8.99172864s,5.964756385s,560.1111485224988s
2.681494472s,598,2.435691208s,8.689158129s,5.874784536s,583.6411784958666s
2.449951738s,599,2.833333173s,8.299382556s,6.365700163s,597.5545073607168s
2.326910001s,600,2.421366165s,10.630491466s,5.762326824s,543.2280298525086s
2.563954281s,601,2.689796199s,8.542603254s,6.58504729s,587.8142091997705s
2.17552996s,602,2.568116095s,8.932105469s,5.790607461s,566.4084457613079s
2.926101074s,603,2.456607403s,8.897384243s,6.33035927s,543.7930608752625s
2.475353315s,604,2.609701598s,9.767114659s,6.105750924s,592.1282453682501s
2.920130665s,605,2.279768983s,10.011201429s,5.807194596s,588.6935747393281s
